Info: Reading netlist file "/home/laudas/eagle/eagle-lbr2kicad/examples/PIXHAWK/kicad_files/PX4FMUv2.4.net".

Info: Using references to match components and footprints.

* Warning: component 'VP_38': board footprint 'VPAC2', netlist footprint 'VPAD_VPAC2'
* Warning: component 'R306': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R307': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R907': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R914': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R913': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R912': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R801': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R911': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R910': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R909': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R908': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R705': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R906': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R905': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R904': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R903': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R902': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R803': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R804': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R901': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R915': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R708': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R709': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R704': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R919': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R917': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R710': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R711': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R712': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R707': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R706': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R713': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'R916': board footprint '0402-RES', netlist footprint 'PIXHAWK2_0402-RES'

* Warning: component 'C402': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C401': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C1110': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C102': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C1109': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C1108': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C1107': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C1106': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C1105': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C103': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C201': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C1008': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C1005': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C202': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C1002': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C617': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C602': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C606': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C607': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C608': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C609': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C610': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C612': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C615': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C616': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C902': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C806': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C805': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C804': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C803': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C802': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C801': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C701': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C703': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C704': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C514': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C901': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C903': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C101': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C502': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C503': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C505': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C504': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C507': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C508': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'C510': board footprint '0402-CAP', netlist footprint 'PIXHAWK2_0402-CAP'

* Warning: component 'J801': board footprint 'JST-ZH-SMT-VERTICAL', netlist footprint 'FOR-TRANSFERS_JST-ZH-SMT-VERTICAL'

* Warning: component 'J403': board footprint 'DF13C-7P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-7P-1.25V'

* Warning: component 'J204': board footprint 'DF13C-6P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-6P-1.25V'

* Warning: component 'J203': board footprint 'DF13C-6P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-6P-1.25V'

* Warning: component 'J202': board footprint 'DF13C-6P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-6P-1.25V'

* Warning: component 'J201': board footprint 'DF13C-6P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-6P-1.25V'

* Warning: component 'J601': board footprint 'DF13C-6P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-6P-1.25V'

* Warning: component 'J404': board footprint 'DF13C-5P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-5P-1.25V'

* Warning: component 'J401': board footprint 'DF13C-4P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-4P-1.25V'

* Warning: component 'J302': board footprint 'DF13C-4P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-4P-1.25V'

* Warning: component 'J405': board footprint 'DF13C-4P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-4P-1.25V'

* Warning: component 'J702': board footprint 'DF13C-3P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-3P-1.25V'

* Warning: component 'J402': board footprint 'DF13C-3P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-3P-1.25V'

* Warning: component 'J701': board footprint 'DF13C-2P-1.25V', netlist footprint 'CON-HIROSE-DF13_DF13C-2P-1.25V'

* Warning: component 'U301': board footprint 'MICROSD', netlist footprint 'BASEBOARD_MICROSD'

Info: Checking netlist component footprint "!VBUS_VALID1116:/55DCE09F/55DDFCE1:PIXHAWK2_PAD.04X.04".

Info: Changing component path "!VBUS_VALID1116:" to "/55DCE09F/55DDFCE1".

Info: Checking netlist component footprint "!VDD_BRICK_VALID1116:/55DCE09F/55DDFDA9:PIXHAWK2_PAD.04X.04".

Info: Changing component path "!VDD_BRICK_VALID1116:" to "/55DCE09F/55DDFDA9".

Info: Checking netlist component footprint "!VDD_SERVO_VALID1116:/55DCE09F/55DDFE71:PIXHAWK2_PAD.04X.04".

Info: Changing component path "!VDD_SERVO_VALID1116:" to "/55DCE09F/55DDFE71".

Info: Checking netlist component footprint "ADC_PR1116:/55DCE09F/55DDFF39:PIXHAWK2_PAD.04X.04".

Info: Changing component path "ADC_PR1116:" to "/55DCE09F/55DDFF39".

Info: Checking netlist component footprint "B601:/55DCE093/55DD4804:PIXHAWK2_MS621FE".

Info: Changing component path "B601:" to "/55DCE093/55DD4804".

Info: Checking netlist component footprint "C101:/55DCE089/55DCE0E3:PIXHAWK2_0402-CAP".

Info: Changing component path "C101:" to "/55DCE089/55DCE0E3".

Info: Checking netlist component footprint "C102:/55DCE089/55DCE1AB:PIXHAWK2_0402-CAP".

Info: Changing component path "C102:" to "/55DCE089/55DCE1AB".

Changing component "C102:/55DCE089/55DCE1AB" pin "P$1" net name from "N$2" to "/PX4FMUv2.4_SS_1/N$2".

Info: Checking netlist component footprint "C103:/55DCE089/55DCE273:PIXHAWK2_0402-CAP".

Info: Changing component path "C103:" to "/55DCE089/55DCE273".

Changing component "C103:/55DCE089/55DCE273" pin "P$2" net name from "N$1" to "/PX4FMUv2.4_SS_1/N$1".

Info: Checking netlist component footprint "C201:/55DCE08B/55DCED63:PIXHAWK2_0402-CAP".

Info: Changing component path "C201:" to "/55DCE08B/55DCED63".

Info: Checking netlist component footprint "C202:/55DCE08B/55DCEE2B:PIXHAWK2_0402-CAP".

Info: Changing component path "C202:" to "/55DCE08B/55DCEE2B".

Info: Checking netlist component footprint "C401:/55DCE08F/55DD1603:PIXHAWK2_0402-CAP".

Info: Changing component path "C401:" to "/55DCE08F/55DD1603".

Info: Checking netlist component footprint "C402:/55DCE08F/55DD16CB:PIXHAWK2_0402-CAP".

Info: Changing component path "C402:" to "/55DCE08F/55DD16CB".

Info: Checking netlist component footprint "C501:/55DCE091/55DD2CAB:PIXHAWK2_0805-CAP".

Info: Changing component path "C501:" to "/55DCE091/55DD2CAB".

Info: Checking netlist component footprint "C502:/55DCE091/55DD2D73:PIXHAWK2_0402-CAP".

Info: Changing component path "C502:" to "/55DCE091/55DD2D73".

Info: Checking netlist component footprint "C503:/55DCE091/55DD2E3B:PIXHAWK2_0402-CAP".

Info: Changing component path "C503:" to "/55DCE091/55DD2E3B".

Info: Checking netlist component footprint "C504:/55DCE091/55DD2F03:PIXHAWK2_0402-CAP".

Info: Changing component path "C504:" to "/55DCE091/55DD2F03".

Changing component "C504:/55DCE091/55DD2F03" pin "P$1" net name from "N$35" to "/PX4FMUv2.4_SS_5/N$35".

Info: Checking netlist component footprint "C505:/55DCE091/55DD2FCB:PIXHAWK2_0402-CAP".

Info: Changing component path "C505:" to "/55DCE091/55DD2FCB".

Changing component "C505:/55DCE091/55DD2FCB" pin "P$1" net name from "N$30" to "/PX4FMUv2.4_SS_5/N$30".

Info: Checking netlist component footprint "C506:/55DCE091/55DD3093:PIXHAWK2_0805-CAP".

Info: Changing component path "C506:" to "/55DCE091/55DD3093".

Info: Checking netlist component footprint "C507:/55DCE091/55DD315B:PIXHAWK2_0402-CAP".

Info: Changing component path "C507:" to "/55DCE091/55DD315B".

Info: Checking netlist component footprint "C508:/55DCE091/55DD3223:PIXHAWK2_0402-CAP".

Info: Changing component path "C508:" to "/55DCE091/55DD3223".

Info: Checking netlist component footprint "C509:/55DCE091/55DD32EB:PIXHAWK2_0805-CAP".

Info: Changing component path "C509:" to "/55DCE091/55DD32EB".

Changing component "C509:/55DCE091/55DD32EB" pin "P$1" net name from "N$6" to "/PX4FMUv2.4_SS_5/N$6".

Info: Checking netlist component footprint "C510:/55DCE091/55DD33B3:PIXHAWK2_0402-CAP".

Info: Changing component path "C510:" to "/55DCE091/55DD33B3".

Changing component "C510:/55DCE091/55DD33B3" pin "P$1" net name from "N$10" to "/PX4FMUv2.4_SS_5/N$10".

Changing component "C510:/55DCE091/55DD33B3" pin "P$2" net name from "N$17" to "/PX4FMUv2.4_SS_5/N$17".

Info: Checking netlist component footprint "C511:/55DCE091/55DD347B:PIXHAWK2_0805-CAP".

Info: Changing component path "C511:" to "/55DCE091/55DD347B".

Info: Checking netlist component footprint "C512:/55DCE091/55DD3543:PIXHAWK2_0603-CAP".

Info: Changing component path "C512:" to "/55DCE091/55DD3543".

Changing component "C512:/55DCE091/55DD3543" pin "P$1" net name from "N$50" to "/PX4FMUv2.4_SS_5/N$50".

Info: Checking netlist component footprint "C513:/55DCE091/55DD360B:PIXHAWK2_0603-CAP".

Info: Changing component path "C513:" to "/55DCE091/55DD360B".

Info: Checking netlist component footprint "C514:/55DCE091/55DD36D3:PIXHAWK2_0402-CAP".

Info: Changing component path "C514:" to "/55DCE091/55DD36D3".

Info: Checking netlist component footprint "C515:/55DCE091/55DD379B:PIXHAWK2_0603-CAP".

Info: Changing component path "C515:" to "/55DCE091/55DD379B".

Changing component "C515:/55DCE091/55DD379B" pin "P$1" net name from "N$51" to "/PX4FMUv2.4_SS_5/N$51".

Info: Checking netlist component footprint "C601:/55DCE093/55DD48CC:PIXHAWK2_0805-CAP".

Info: Changing component path "C601:" to "/55DCE093/55DD48CC".

Changing component "C601:/55DCE093/55DD48CC" pin "P$1" net name from "FMU-VDD_5V5" to "/PX4FMUv2.4_SS_6/FMU-VDD_5V5".

Info: Checking netlist component footprint "C602:/55DCE093/55DD4994:PIXHAWK2_0402-CAP".

Info: Changing component path "C602:" to "/55DCE093/55DD4994".

Changing component "C602:/55DCE093/55DD4994" pin "P$2" net name from "N$11" to "/PX4FMUv2.4_SS_6/N$11".

Info: Checking netlist component footprint "C603:/55DCE093/55DD4A5C:PIXHAWK2_0603-CAP".

Info: Changing component path "C603:" to "/55DCE093/55DD4A5C".

Info: Checking netlist component footprint "C604:/55DCE093/55DD4B24:PIXHAWK2_0805-CAP".

Info: Changing component path "C604:" to "/55DCE093/55DD4B24".

Info: Checking netlist component footprint "C605:/55DCE093/55DD4BEC:PIXHAWK2_0805-CAP".

Info: Changing component path "C605:" to "/55DCE093/55DD4BEC".

Info: Checking netlist component footprint "C606:/55DCE093/55DD4CB4:PIXHAWK2_0402-CAP".

Info: Changing component path "C606:" to "/55DCE093/55DD4CB4".

Info: Checking netlist component footprint "C607:/55DCE093/55DD4D7C:PIXHAWK2_0402-CAP".

Info: Changing component path "C607:" to "/55DCE093/55DD4D7C".

Info: Checking netlist component footprint "C608:/55DCE093/55DD4E44:PIXHAWK2_0402-CAP".

Info: Changing component path "C608:" to "/55DCE093/55DD4E44".

Info: Checking netlist component footprint "C609:/55DCE093/55DD4F0C:PIXHAWK2_0402-CAP".

Info: Changing component path "C609:" to "/55DCE093/55DD4F0C".

Info: Checking netlist component footprint "C610:/55DCE093/55DD4FD4:PIXHAWK2_0402-CAP".

Info: Changing component path "C610:" to "/55DCE093/55DD4FD4".

Info: Checking netlist component footprint "C611:/55DCE093/55DD509C:PIXHAWK2_0603-CAP".

Info: Changing component path "C611:" to "/55DCE093/55DD509C".

Changing component "C611:/55DCE093/55DD509C" pin "P$1" net name from "N$12" to "/PX4FMUv2.4_SS_6/N$12".

Info: Checking netlist component footprint "C612:/55DCE093/55DD5164:PIXHAWK2_0402-CAP".

Info: Changing component path "C612:" to "/55DCE093/55DD5164".

Info: Checking netlist component footprint "C613:/55DCE093/55DD522C:PIXHAWK2_0603-CAP".

Info: Changing component path "C613:" to "/55DCE093/55DD522C".

Changing component "C613:/55DCE093/55DD522C" pin "P$1" net name from "N$8" to "/PX4FMUv2.4_SS_6/N$8".

Info: Checking netlist component footprint "C614:/55DCE093/55DD52F4:PIXHAWK2_1206-CAP".

Info: Changing component path "C614:" to "/55DCE093/55DD52F4".

Info: Checking netlist component footprint "C615:/55DCE093/55DD53BC:PIXHAWK2_0402-CAP".

Info: Changing component path "C615:" to "/55DCE093/55DD53BC".

Changing component "C615:/55DCE093/55DD53BC" pin "P$1" net name from "FMU-VDD_5V5" to "/PX4FMUv2.4_SS_6/FMU-VDD_5V5".

Info: Checking netlist component footprint "C616:/55DCE093/55DD5484:PIXHAWK2_0402-CAP".

Info: Changing component path "C616:" to "/55DCE093/55DD5484".

Info: Checking netlist component footprint "C617:/55DCE093/55DD554C:PIXHAWK2_0402-CAP".

Info: Changing component path "C617:" to "/55DCE093/55DD554C".

Info: Checking netlist component footprint "C618:/55DCE093/55DD5614:PIXHAWK2_1206-CAP".

Info: Changing component path "C618:" to "/55DCE093/55DD5614".

Info: Checking netlist component footprint "C701:/55DCE095/55DD72FC:PIXHAWK2_0402-CAP".

Info: Changing component path "C701:" to "/55DCE095/55DD72FC".

Info: Checking netlist component footprint "C702:/55DCE095/55DD73C4:PIXHAWK2_0603-CAP".

Info: Changing component path "C702:" to "/55DCE095/55DD73C4".

Info: Checking netlist component footprint "C703:/55DCE095/55DD748C:PIXHAWK2_0402-CAP".

Info: Changing component path "C703:" to "/55DCE095/55DD748C".

Changing component "C703:/55DCE095/55DD748C" pin "P$1" net name from "N$27" to "/PX4FMUv2.4_SS_7/N$27".

Info: Checking netlist component footprint "C704:/55DCE095/55DD7554:PIXHAWK2_0402-CAP".

Info: Changing component path "C704:" to "/55DCE095/55DD7554".

Changing component "C704:/55DCE095/55DD7554" pin "P$1" net name from "N$36" to "/PX4FMUv2.4_SS_7/N$36".

Info: Checking netlist component footprint "C801:/55DCE097/55DD9110:PIXHAWK2_0402-CAP".

Info: Changing component path "C801:" to "/55DCE097/55DD9110".

Info: Checking netlist component footprint "C802:/55DCE097/55DD91D8:PIXHAWK2_0402-CAP".

Info: Changing component path "C802:" to "/55DCE097/55DD91D8".

Info: Checking netlist component footprint "C803:/55DCE097/55DD92A0:PIXHAWK2_0402-CAP".

Info: Changing component path "C803:" to "/55DCE097/55DD92A0".

Info: Checking netlist component footprint "C804:/55DCE097/55DD9368:PIXHAWK2_0402-CAP".

Info: Changing component path "C804:" to "/55DCE097/55DD9368".

Info: Checking netlist component footprint "C805:/55DCE097/55DD9430:PIXHAWK2_0402-CAP".

Info: Changing component path "C805:" to "/55DCE097/55DD9430".

Changing component "C805:/55DCE097/55DD9430" pin "P$1" net name from "N$22" to "/PX4FMUv2.4_SS_8/N$22".

Info: Checking netlist component footprint "C806:/55DCE097/55DD94F8:PIXHAWK2_0402-CAP".

Info: Changing component path "C806:" to "/55DCE097/55DD94F8".

Changing component "C806:/55DCE097/55DD94F8" pin "P$2" net name from "N$18" to "/PX4FMUv2.4_SS_8/N$18".

Info: Checking netlist component footprint "C901:/55DCE099/55DDAB3C:PIXHAWK2_0402-CAP".

Info: Changing component path "C901:" to "/55DCE099/55DDAB3C".

Info: Checking netlist component footprint "C902:/55DCE099/55DDAC04:PIXHAWK2_0402-CAP".

Info: Changing component path "C902:" to "/55DCE099/55DDAC04".

Info: Checking netlist component footprint "C903:/55DCE099/55DDACCC:PIXHAWK2_0402-CAP".

Info: Changing component path "C903:" to "/55DCE099/55DDACCC".

Info: Checking netlist component footprint "C1001:/55DCE09B/55DDCEC8:PIXHAWK2_0805-CAP".

Info: Changing component path "C1001:" to "/55DCE09B/55DDCEC8".

Info: Checking netlist component footprint "C1002:/55DCE09B/55DDCF90:PIXHAWK2_0402-CAP".

Info: Changing component path "C1002:" to "/55DCE09B/55DDCF90".

Changing component "C1002:/55DCE09B/55DDCF90" pin "P$1" net name from "N$104" to "/PX4FMUv2.4_SS_10/N$104".

Info: Checking netlist component footprint "C1003:/55DCE09B/55DDD058:PIXHAWK2_0603-CAP".

Info: Changing component path "C1003:" to "/55DCE09B/55DDD058".

Info: Checking netlist component footprint "C1004:/55DCE09B/55DDD120:PIXHAWK2_0603-CAP".

Info: Changing component path "C1004:" to "/55DCE09B/55DDD120".

Info: Checking netlist component footprint "C1005:/55DCE09B/55DDD1E8:PIXHAWK2_0402-CAP".

Info: Changing component path "C1005:" to "/55DCE09B/55DDD1E8".

Info: Checking netlist component footprint "C1008:/55DCE09B/55DDD2B0:PIXHAWK2_0402-CAP".

Info: Changing component path "C1008:" to "/55DCE09B/55DDD2B0".

Info: Checking netlist component footprint "C1101:/55DCE09D/55DDDCD9:PIXHAWK2_0805-CAP".

Info: Changing component path "C1101:" to "/55DCE09D/55DDDCD9".

Info: Checking netlist component footprint "C1102:/55DCE09D/55DDDDA1:PIXHAWK2_0805-CAP".

Info: Changing component path "C1102:" to "/55DCE09D/55DDDDA1".

Info: Checking netlist component footprint "C1103:/55DCE09D/55DDDE69:PIXHAWK2_0805-CAP".

Info: Changing component path "C1103:" to "/55DCE09D/55DDDE69".

Info: Checking netlist component footprint "C1104:/55DCE09D/55DDDF31:PIXHAWK2_1206-CAP".

Info: Changing component path "C1104:" to "/55DCE09D/55DDDF31".

Info: Checking netlist component footprint "C1105:/55DCE09D/55DDDFF9:PIXHAWK2_0402-CAP".

Info: Changing component path "C1105:" to "/55DCE09D/55DDDFF9".

Changing component "C1105:/55DCE09D/55DDDFF9" pin "P$1" net name from "N$97" to "/PX4FMUv2.4_SS_11/N$97".

Info: Checking netlist component footprint "C1106:/55DCE09D/55DDE0C1:PIXHAWK2_0402-CAP".

Info: Changing component path "C1106:" to "/55DCE09D/55DDE0C1".

Changing component "C1106:/55DCE09D/55DDE0C1" pin "P$1" net name from "N$106" to "/PX4FMUv2.4_SS_11/N$106".

Info: Checking netlist component footprint "C1107:/55DCE09D/55DDE189:PIXHAWK2_0402-CAP".

Info: Changing component path "C1107:" to "/55DCE09D/55DDE189".

Changing component "C1107:/55DCE09D/55DDE189" pin "P$1" net name from "N$107" to "/PX4FMUv2.4_SS_11/N$107".

Info: Checking netlist component footprint "C1108:/55DCE09D/55DDE251:PIXHAWK2_0402-CAP".

Info: Changing component path "C1108:" to "/55DCE09D/55DDE251".

Changing component "C1108:/55DCE09D/55DDE251" pin "P$1" net name from "N$47" to "/PX4FMUv2.4_SS_11/N$47".

Info: Checking netlist component footprint "C1109:/55DCE09D/55DDE319:PIXHAWK2_0402-CAP".

Info: Changing component path "C1109:" to "/55DCE09D/55DDE319".

Changing component "C1109:/55DCE09D/55DDE319" pin "P$1" net name from "N$55" to "/PX4FMUv2.4_SS_11/N$55".

Info: Checking netlist component footprint "C1110:/55DCE09D/55DDE3E1:PIXHAWK2_0402-CAP".

Info: Changing component path "C1110:" to "/55DCE09D/55DDE3E1".

Changing component "C1110:/55DCE09D/55DDE3E1" pin "P$1" net name from "N$69" to "/PX4FMUv2.4_SS_11/N$69".

Info: Checking netlist component footprint "CAN_H1116:/55DCE09F/55DE0001:PIXHAWK2_PAD.04X.04".

Info: Changing component path "CAN_H1116:" to "/55DCE09F/55DE0001".

Info: Checking netlist component footprint "CAN_L1116:/55DCE09F/55DE00C9:PIXHAWK2_PAD.04X.04".

Info: Changing component path "CAN_L1116:" to "/55DCE09F/55DE00C9".

Info: Checking netlist component footprint "D1:/55DCE099/55DDAD94:PIXHAWK2_MICROSMP".

Info: Changing component path "D1:" to "/55DCE099/55DDAD94".

Changing component "D1:/55DCE099/55DDAD94" pin "CATH" net name from "" to "/PX4FMUv2.4_SS_9/N$110".

Changing component "D1:/55DCE099/55DDAD94" pin "ANOD" net name from "" to "VDD_SERVO".

Info: Checking netlist component footprint "D2:/55DCE093/55DD56DC:PIXHAWK2_SOD323".

Info: Changing component path "D2:" to "/55DCE093/55DD56DC".

Changing component "D2:/55DCE093/55DD56DC" pin "C" net name from "N$21" to "/PX4FMUv2.4_SS_6/N$21".

Info: Checking netlist component footprint "D201:/55DCE08B/55DCEEF3:PIXHAWK2_0402-TVS".

Info: Changing component path "D201:" to "/55DCE08B/55DCEEF3".

Changing component "D201:/55DCE08B/55DCEEF3" pin "C" net name from "N$5" to "/PX4FMUv2.4_SS_2/N$5".

Info: Checking netlist component footprint "D202:/55DCE08B/55DCEFBB:PIXHAWK2_0402-TVS".

Info: Changing component path "D202:" to "/55DCE08B/55DCEFBB".

Changing component "D202:/55DCE08B/55DCEFBB" pin "C" net name from "N$101" to "/PX4FMUv2.4_SS_2/N$101".

Info: Checking netlist component footprint "D203:/55DCE08B/55DCF083:PIXHAWK2_0402-TVS".

Info: Changing component path "D203:" to "/55DCE08B/55DCF083".

Changing component "D203:/55DCE08B/55DCF083" pin "C" net name from "N$100" to "/PX4FMUv2.4_SS_2/N$100".

Info: Checking netlist component footprint "D401:/55DCE08F/55DD1793:PIXHAWK2_0402-TVS".

Info: Changing component path "D401:" to "/55DCE08F/55DD1793".

Changing component "D401:/55DCE08F/55DD1793" pin "C" net name from "N$42" to "/PX4FMUv2.4_SS_4/N$42".

Info: Checking netlist component footprint "D402:/55DCE08F/55DD185B:PIXHAWK2_0402-TVS".

Info: Changing component path "D402:" to "/55DCE08F/55DD185B".

Changing component "D402:/55DCE08F/55DD185B" pin "C" net name from "N$41" to "/PX4FMUv2.4_SS_4/N$41".

Info: Checking netlist component footprint "D403:/55DCE08F/55DD1923:PIXHAWK2_0402-TVS".

Info: Changing component path "D403:" to "/55DCE08F/55DD1923".

Changing component "D403:/55DCE08F/55DD1923" pin "C" net name from "N$98" to "/PX4FMUv2.4_SS_4/N$98".

Info: Checking netlist component footprint "D404:/55DCE08F/55DD19EB:PIXHAWK2_0402-TVS".

